address	family	index	addressKind	sourceKinds	labels	readCount	writeCount	charaSeedCount	fileCount	familyOwnerDomain	familyOwnerPath	familyPersistence	familyStatus	mappingAction	sampleEvidence
TALENT:525	TALENT	525	fixed-index	charaSeed		0	0	1	1	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	charaSeed:original-game/CSV/Chara121_ミスティ・ブラウン.csv:62 素質,525,
TALENT:530	TALENT	530	fixed-index	csvDefinition|erbUsage	평화의 가희?	2	0	0	3	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:320 530,평화의 가희?,;平和の가희を退けその組織を乗っ取った証
TALENT:531	TALENT	531	fixed-index	charaSeed|csvDefinition|erbUsage	타락한 가희	2	0	1	4	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:321 531,타락한 가희,;とある少女によって全てを奪われた平和の가희の成れの果て
TALENT:532	TALENT	532	fixed-index	charaSeed|csvDefinition|erbUsage	룬마스터	2	0	1	4	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:322 532,룬마스터,;아카샤大幹部の一席。神秘と魔術の主
TALENT:55	TALENT	55	fixed-index	charaSeed|csvDefinition|erbUsage	조합지식	14	4	6	15	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:55 55,조합지식,;特殊な아이템を購入できる。コマンド「しあわせ草」の체력と기력の消費が少ない
TALENT:550	TALENT	550	fixed-index	charaSeed|csvDefinition|erbUsage	근성	2	0	1	4	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:326 550,근성,;表示上はフレーバー, 최대 기력1500上昇
TALENT:551	TALENT	551	fixed-index	csvDefinition|erbUsage	기적	1	0	0	2	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:327 551,기적,
TALENT:552	TALENT	552	fixed-index	csvDefinition|erbUsage	ONLY ONE IDOL	9	2	0	8	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:328 552,ONLY ONE IDOL,
TALENT:553	TALENT	553	fixed-index	csvDefinition|erbUsage	ONLY ONE EMPRESS	20	1	0	13	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:329 553,ONLY ONE EMPRESS,
TALENT:554	TALENT	554	fixed-index	csvDefinition|erbUsage	LUXURIA	5	1	0	4	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:330 554,LUXURIA,;《色欲》
TALENT:555	TALENT	555	fixed-index	csvDefinition	SUPERBIA	0	0	0	1	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:331 555,SUPERBIA,;《傲慢》
TALENT:556	TALENT	556	fixed-index	csvDefinition	INVIDIA	0	0	0	1	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:332 556,INVIDIA,;《질투》
TALENT:557	TALENT	557	fixed-index	csvDefinition	IRA	0	0	0	1	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:333 557,IRA,;《憤怒》
TALENT:558	TALENT	558	fixed-index	csvDefinition	ACEDIA	0	0	0	1	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:334 558,ACEDIA,;《怠惰》
TALENT:559	TALENT	559	fixed-index	csvDefinition	AVARITIA	0	0	0	1	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:335 559,AVARITIA,;《強欲》
TALENT:56	TALENT	56	fixed-index	charaSeed|csvDefinition|erbUsage	약독내성	2	3	16	20	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:56 56,약독내성,;コマンド「しあわせ草」「이뇨제」が実行不可
TALENT:560	TALENT	560	fixed-index	charaSeed|csvDefinition|erbUsage	구현	6	1	2	7	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:336 560,구현,
TALENT:561	TALENT	561	fixed-index	csvDefinition	GULA	0	0	0	1	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:337 561,GULA,;《暴食》
TALENT:562	TALENT	562	fixed-index	csvDefinition|erbUsage	SUPER HEROINE	3	0	0	4	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:338 562,SUPER HEROINE,
TALENT:57	TALENT	57	fixed-index	charaSeed|csvDefinition|erbUsage	오줌싸개	52	3	4	14	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:57 57,오줌싸개,;방뇨コマンドが常に使えるようになる。절정時に방뇨。
TALENT:573	TALENT	573	fixed-index	charaSeed		0	0	1	1	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	charaSeed:original-game/CSV/Chara120_操辻蜂香.csv:82 素質,573,
TALENT:595	TALENT	595	fixed-index	charaSeed		0	0	1	1	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	charaSeed:original-game/CSV/Chara121_ミスティ・ブラウン.csv:63 素質,595,
TALENT:60	TALENT	60	fixed-index	charaSeed|csvDefinition|erbUsage	자위하기 쉬움	13	0	13	23	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:60 60,자위하기 쉬움,;자위関連が実行しやすい。ABL:자위중독が上げやすい
TALENT:601	TALENT	601	fixed-index	csvDefinition|erbUsage	귀가 얇음	1	0	0	2	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:351 601,귀가 얇음,;
TALENT:602	TALENT	602	fixed-index	csvDefinition	유명인	0	0	0	1	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:352 602,유명인,;
TALENT:603	TALENT	603	fixed-index	csvDefinition	기억상실	0	0	0	1	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:353 603,기억상실,;
TALENT:604	TALENT	604	fixed-index	charaSeed|csvDefinition|erbUsage	부스트: 미노리	2	0	1	4	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:354 604,부스트: 미노리,;
TALENT:605	TALENT	605	fixed-index	charaSeed|csvDefinition|erbUsage	부스트: 유카리	2	0	1	4	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:355 605,부스트: 유카리,
TALENT:606	TALENT	606	fixed-index	charaSeed|csvDefinition|erbUsage	부스트: 하루카	2	0	1	4	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:356 606,부스트: 하루카,
TALENT:607	TALENT	607	fixed-index	charaSeed|csvDefinition|erbUsage	부스트: 쇼코	2	0	1	4	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:357 607,부스트: 쇼코,
TALENT:61	TALENT	61	fixed-index	charaSeed|csvDefinition|erbUsage	악취둔감	91	3	13	51	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:61 61,악취둔감,;フェラ系調教を実行しやすい。ABL:정액중독が上げやすい
TALENT:62	TALENT	62	fixed-index	charaSeed|csvDefinition|erbUsage	;악취민감 | 악취민감	106	4	16	56	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:62 62,악취민감,;フェラ系調教を実行しにくい。ABL:정액중독が上げにくい
TALENT:63	TALENT	63	fixed-index	charaSeed|csvDefinition|erbUsage	;헌신적 | 헌신적	68	4	45	100	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:63 63,헌신적,;奉仕系調教を実行しやすい。ABL:봉사정신が上げやすい。PALAM:屈服が上がりやすい
TALENT:64	TALENT	64	fixed-index	charaSeed|csvDefinition|erbUsage	불결무시	32	1	13	29	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:64 64,불결무시,;調教者の時に汚れによるペナルティをうけない
TALENT:70	TALENT	70	fixed-index	charaSeed|csvDefinition|erbUsage	쾌감에 솔직	60	3	64	102	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:67 70,쾌감에 솔직,;コマンドを実行しやすい。ABL:욕망と봉사정신が上げやすい。PALAM:욕정が上がりやすい
TALENT:71	TALENT	71	fixed-index	charaSeed|csvDefinition|erbUsage	쾌감을 부정	89	15	5	67	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:68 71,쾌감을 부정,;コマンドを実行しにくい。PALAM:욕정が上がりにくい
TALENT:72	TALENT	72	fixed-index	charaSeed|csvDefinition|erbUsage	중독되기 쉬움	24	1	16	31	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:69 72,중독되기 쉬움,;ABL:자위중독, 정액중독, 레즈중독が上げやすい
TALENT:73	TALENT	73	fixed-index	csvDefinition|erbUsage	즉각함락	19	0	0	15	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:70 73,즉각함락,;コマンドを実行しやすい。調教時にABLが上がる事がある
TALENT:74	TALENT	74	fixed-index	csvDefinition|erbUsage	자위광	28	9	0	15	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:73 74,자위광,;C系コマンド及び자위系コマンドの効果アップ
TALENT:75	TALENT	75	fixed-index	csvDefinition|erbUsage	섹스광	32	9	0	16	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:74 75,섹스광,;V系コマンドの効果アップ
TALENT:76	TALENT	76	fixed-index	csvDefinition|erbUsage	음란	441	17	0	89	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:75 76,음란,;コマンドを実行しやすい。ABLが全体的に上がりやすい
TALENT:77	TALENT	77	fixed-index	csvDefinition|erbUsage	애널광	28	9	0	15	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:76 77,애널광,;A系コマンドの効果アップ
TALENT:78	TALENT	78	fixed-index	csvDefinition|erbUsage	가슴광	21	9	0	13	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:77 78,가슴광,;B系コマンドの効果アップ
TALENT:79	TALENT	79	fixed-index	charaSeed|csvDefinition|erbUsage	보이시	11	0	3	14	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:80 79,보이시,;オトコ以外による調教が実行しにくい。本来の素質名は「女嫌い」だが, 雰囲気重視でこう表記
TALENT:80	TALENT	80	fixed-index	charaSeed|csvDefinition|erbUsage	도착적	56	1	22	55	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:81 80,도착적,;SM系調教の効果が高い。ABLが全体的に上がりやすい
TALENT:81	TALENT	81	fixed-index	charaSeed|csvDefinition|erbUsage	바이	32	10	22	36	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:82 81,바이,;レズ調教を実行しやすい。ABL:レズ, 레즈중독が上げやすい
TALENT:82	TALENT	82	fixed-index	charaSeed|csvDefinition|erbUsage	남성불신	51	7	10	49	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:83 82,남성불신,;オトコによる調教が実行しにくい
TALENT:83	TALENT	83	fixed-index	charaSeed|csvDefinition|erbUsage	새드	128	6	5	34	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:84 83,새드,;調教者の時にコマンドを実行しやすい。ABL:봉사정신が上げにくい
TALENT:84	TALENT	84	fixed-index	charaSeed|csvDefinition|erbUsage	질투	19	8	2	13	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:85 84,질투,;いるだけで他のキャラの回復量減少。効果は累積する
TALENT:85	TALENT	85	fixed-index	csvDefinition|erbUsage	연심	349	17	0	107	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:86 85,연심,;主人による調教が実行しやすい。PALAM:屈服が上がりやすい
TALENT:86	TALENT	86	fixed-index	charaSeed|csvDefinition|erbUsage	망신	20	1	2	12	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:87 86,망신,;コマンドを実行しやすい。PALAM:屈服が上がりやすい
TALENT:87	TALENT	87	fixed-index	charaSeed|csvDefinition|erbUsage	소악마	30	3	24	44	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:88 87,소악마,;調教者の時にコマンドを実行しやすい
TALENT:88	TALENT	88	fixed-index	csvDefinition|erbUsage	마조	57	4	0	34	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:89 88,마조,;
TALENT:89	TALENT	89	fixed-index	charaSeed|csvDefinition|erbUsage	노출광	42	4	1	24	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:90 89,노출광,;
TALENT:9	TALENT	9	fixed-index	csvDefinition|erbUsage	붕괴	44	7	0	29	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:7 9,붕괴,;売却額がかなり低下。営業で客の満足度激減
TALENT:90	TALENT	90	fixed-index	csvDefinition|erbUsage	섹프	20	6	0	12	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:93 90,섹프,;
TALENT:91	TALENT	91	fixed-index	charaSeed|csvDefinition|erbUsage	매혹	18	4	23	38	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:96 91,매혹,;調教者の時にコマンドを実行しやすい。調教者の時にPALAMが全体的に上がりやすい
TALENT:92	TALENT	92	fixed-index	charaSeed|csvDefinition|erbUsage	수수께끼의 매력	24	3	10	28	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:97 92,수수께끼의 매력,;調教者の時にコマンドを実行しやすい。調教者の時にPALAMが全体的に上がりやすい
TALENT:93	TALENT	93	fixed-index	charaSeed|csvDefinition|erbUsage	카리스마	14	8	21	38	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:98 93,카리스마,;調教者の時にコマンドを実行しやすい。調教者の時に恐怖があがりやすい
TALENT:99	TALENT	99	fixed-index	charaSeed|csvDefinition|erbUsage	;큰체구 | 큰체구	61	4	10	52	legacy-adapter	legacy.characterAttributes	save	needsIndexMapping	map-save-state	csvDefinition:original-game/CSV/Talent.csv:101 99,큰체구,;PALAM:고통, 恐怖が上がりにくい
TALENTNAME:<dynamic>	TALENTNAME	<dynamic>	dynamic-index	erbUsage	A | B | COUNT	10	0	0	5	catalog	catalog.*Definitions	catalog	mapped	definition-only	erbUsage:original-game/ERB/システム関係/INFO.ERB:470 PRINTFORM  [%TALENTNAME:COUNT%]
TALENTNAME	TALENTNAME		family-declaration	variableSize		0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	variableSize:original-game/CSV/VariableSize.CSV:None TALENTNAME,1000
TALENTNAME:0	TALENTNAME	0	fixed-index	csvDefinition|erbUsage	처녀	3	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:4 0,처녀,
TALENTNAME:1	TALENTNAME	1	fixed-index	csvDefinition	동정	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:5 1,동정,
TALENTNAME:10	TALENTNAME	10	fixed-index	csvDefinition	겁쟁이	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:10 10,겁쟁이,;ABL:従順が上げやすい。PALAM:反感が上がりにくい
TALENTNAME:100	TALENTNAME	100	fixed-index	csvDefinition	작은체형	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:102 100,작은체형,;PALAM:고통, 恐怖が上がりやすい
TALENTNAME:101	TALENTNAME	101	fixed-index	csvDefinition|erbUsage	C둔감	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:103 101,C둔감,;PALAM:快Cが上がりにくい
TALENTNAME:102	TALENTNAME	102	fixed-index	csvDefinition|erbUsage	C민감	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:104 102,C민감,;PALAM:快Cが上がりやすい
TALENTNAME:103	TALENTNAME	103	fixed-index	csvDefinition|erbUsage	V둔감	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:105 103,V둔감,;PALAM:쾌Vが上がりにくい
TALENTNAME:104	TALENTNAME	104	fixed-index	csvDefinition|erbUsage	V민감	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:106 104,V민감,;PALAM:쾌Vが上がりやすい
TALENTNAME:105	TALENTNAME	105	fixed-index	csvDefinition|erbUsage	A둔감	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:107 105,A둔감,;PALAM:快Aが上がりにくい
TALENTNAME:106	TALENTNAME	106	fixed-index	csvDefinition|erbUsage	A민감	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:108 106,A민감,;PALAM:快Aが上がりやすい
TALENTNAME:107	TALENTNAME	107	fixed-index	csvDefinition|erbUsage	B둔감	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:109 107,B둔감,;PALAM:쾌Bが上がりにくい
TALENTNAME:108	TALENTNAME	108	fixed-index	csvDefinition|erbUsage	B민감	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:110 108,B민감,;PALAM:쾌Bが上がりやすい
TALENTNAME:109	TALENTNAME	109	fixed-index	csvDefinition|erbUsage	빈유	5	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:111 109,빈유,;ABL:B感覚が上げやすい。胸関連の調教にペナルティ
TALENTNAME:11	TALENTNAME	11	fixed-index	csvDefinition|erbUsage	건방짐	12	0	0	6	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:11 11,건방짐,;コマンドを実行しにくい。売却の際に従順4以上必要。PALAM:온순と欲情が上がりにくい
TALENTNAME:110	TALENTNAME	110	fixed-index	csvDefinition|erbUsage	거유	5	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:112 110,거유,;ABL:B感覚が上げにくい。胸関連の調教にボーナス
TALENTNAME:111	TALENTNAME	111	fixed-index	csvDefinition|erbUsage	회복 빠름	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:113 111,회복 빠름,;체력回復量が多い
TALENTNAME:112	TALENTNAME	112	fixed-index	csvDefinition|erbUsage	회복 느림	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:114 112,회복 느림,;체력回復量が少ない
TALENTNAME:113	TALENTNAME	113	fixed-index	csvDefinition	매력	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:115 113,매력,;売却額増加
TALENTNAME:114	TALENTNAME	114	fixed-index	csvDefinition|erbUsage	폭유	4	0	0	4	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:116 114,폭유,;【거유】の上位コンパチ
TALENTNAME:115	TALENTNAME	115	fixed-index	csvDefinition|erbUsage	비만	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:117 115,비만,;調教時に快楽系のPALAMが上がりにくくなる。抑鬱が上がりにくい。売却額がすごく下がる
TALENTNAME:116	TALENTNAME	116	fixed-index	csvDefinition|erbUsage	절벽	2	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:118 116,절벽,;【빈유】の上位(下位?)コンパチ
TALENTNAME:117	TALENTNAME	117	fixed-index	csvDefinition	치료	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:120 117,치료,;助手として加わっていると全調教対象の回復量上昇。効果は累積しない
TALENTNAME:118	TALENTNAME	118	fixed-index	csvDefinition|erbUsage	고무	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:121 118,고무,;助手の時にコマンドを実行しやすい。助手の時に調教終了後の자위回数増加
TALENTNAME:119	TALENTNAME	119	fixed-index	csvDefinition	통통함	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:122 119,통통함,
TALENTNAME:12	TALENTNAME	12	fixed-index	csvDefinition|erbUsage	다부짐	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:12 12,다부짐,;コマンドを実行しにくい。売却の際に従順4以上必要
TALENTNAME:121	TALENTNAME	121	fixed-index	csvDefinition|erbUsage	후타나리	32	0	0	29	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:124 121,후타나리,;オトコでなくてもSEX系調教が可能
TALENTNAME:122	TALENTNAME	122	fixed-index	csvDefinition|erbUsage	남성	6	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:125 122,남성,;男である
TALENTNAME:123	TALENTNAME	123	fixed-index	csvDefinition|erbUsage	광기	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:126 123,광기,;売却額がかなり低下。いるだけで全調教対象の回復量減少。効果は累積する
TALENTNAME:124	TALENTNAME	124	fixed-index	csvDefinition|erbUsage	동물귀	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:127 124,동물귀,;売却額やや増加。獣姦調教の効果増。獣姦でも임신する
TALENTNAME:125	TALENTNAME	125	fixed-index	csvDefinition|erbUsage	음모 없음	2	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:128 125,음모 없음,;陰毛が生えない
TALENTNAME:126	TALENTNAME	126	fixed-index	csvDefinition	인기인	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:129 126,인기인,;売却額増加
TALENTNAME:127	TALENTNAME	127	fixed-index	csvDefinition	역습	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:130 127,역습,;くれぐれも背後に気を付けてください
TALENTNAME:128	TALENTNAME	128	fixed-index	csvDefinition|erbUsage	음모 빽빽함	2	0	0	3	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:131 128,음모 빽빽함,;陰毛がひどいことになっています
TALENTNAME:13	TALENTNAME	13	fixed-index	csvDefinition|erbUsage	솔직함	15	0	0	5	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:13 13,솔직함,;コマンドを実行しやすい。ABL:従順と봉사정신が上げやすい。PALAM:온순が上がりやすい
TALENTNAME:130	TALENTNAME	130	fixed-index	csvDefinition|erbUsage	모유체질	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:133 130,모유체질,;噴乳する
TALENTNAME:131	TALENTNAME	131	fixed-index	csvDefinition|erbUsage	유아퇴행	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:134 131,유아퇴행,;
TALENTNAME:132	TALENTNAME	132	fixed-index	csvDefinition	유치	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:135 132,유치,;子供っぽい
TALENTNAME:133	TALENTNAME	133	fixed-index	csvDefinition	조루	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:136 133,조루,;사정が早くなる
TALENTNAME:134	TALENTNAME	134	fixed-index	csvDefinition	유리멘탈	0	0	0	1	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:137 134,유리멘탈,;유아퇴행しやすい
TALENTNAME:135	TALENTNAME	135	fixed-index	csvDefinition|erbUsage	미숙함	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:138 135,미숙함,;指を除くV使用コマンド困難。사정しない。임신しない。売却額は低いがビデオの売値が高い
TALENTNAME:136	TALENTNAME	136	fixed-index	csvDefinition|erbUsage	암캐	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:139 136,암캐,;獣姦コマンドの効果増大
TALENTNAME:137	TALENTNAME	137	fixed-index	csvDefinition|erbUsage	묘판	2	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:140 137,묘판,;촉수系コマンドの効果増大
TALENTNAME:14	TALENTNAME	14	fixed-index	csvDefinition|erbUsage	얌전함	1	0	0	2	catalog	catalog.*Definitions	catalog	mapped	definition-only	csvDefinition:original-game/CSV/Talent.csv:14 14,얌전함,;PALAM:反感が上がりにくい
