path	area	encoding	lineCount	labelCount	callCount	inputCount	stateReadCount	stateWriteCount	coreStateReadCount	coreStateWriteCount	labels	topWrittenFamilies	topReadFamilies	topCoreWrittenFamilies	topCoreReadFamilies
original-game/ERB/システム関係/面接/INTERVIEW.ERB	システム関係	utf-8-sig	2007	3	5	1	1595	693	928	446	INTERVIEW@3, INTERVIEW_2nd@33, INTERVIEW_ADD@648	TFLAG:445, E:132, LOCAL:63, X:21, S:13, F:12, RESULT:3, M:3, CALLNAME:1	TFLAG:593, LOCAL:411, CSTR:188, E:165, X:43, BASE:42, TALENT:37, CFLAG:32, F:16, EXP:16	TFLAG:445, CALLNAME:1	TFLAG:593, CSTR:188, BASE:42, TALENT:37, CFLAG:32, EXP:16, CALLNAME:5, TSTR:4, CHARANUM:3, ABL:3
original-game/ERB/システム関係/面接/NAME.ERB	システム関係	utf-8-sig	437	2	0	0	424	424	212	212	FAMILY_NAME_JAPAN@2, LAST_NAME_JAPAN_FEMALE@211	TSTR:212, LOCAL:212	TSTR:212, LOCAL:212	TSTR:212	TSTR:212
original-game/ERB/ミッション関係/MISSION.ERB	ミッション関係	utf-8-sig	441	10	39	5	276	62	70	24	MISSION_MAIN@4, MISSION_HEADER_INFO@99, MISSION_HEADER_PER@128, MISSION_LIST@146, MISSION_EXEC_REPORT@293, MISSION_ADD_EXP@357, MISSION_LIFELIST_DECIDE@383, MISSION_LIFELIST_PARTNER@394, MISSION_LIFELIST@405, MISSION_DAY@423	LOCAL:18, RESULT:13, PBAND:7, CFLAG:4, ARG:3, LOCALS:3, EXP:3, TARGET:2, ASSI:2, MONEY:2	LOCAL:86, ARG:40, RESULT:33, P:29, PBAND:16, MASTER:9, EXP:8, RESULTS:8, CFLAG:7, TCVAR:6	PBAND:7, CFLAG:4, EXP:3, TARGET:2, ASSI:2, MONEY:2, TALENT:2, TIME:1, FLAG:1	PBAND:16, MASTER:9, EXP:8, CFLAG:7, TARGET:5, MONEY:5, ASSI:4, NO:3, CHARANUM:3, FLAG:2
original-game/ERB/ミッション関係/キャラ/MISSION_10_MIKU.ERB	ミッション関係	utf-8-sig	126	8	1	0	25	18	6	5	MISSION_TITLE_10@6, MISSION_VISIBLE_10@15, MISSION_FEE_10@29, MISSION_INFO_10@41, MISSION_RECEIVE_10@76, MISSION_CALC_10@89, MISSION_REPORT_10@112, MISSION_CHARA_NO_10@124	LOCAL:7, P:5, TALENT:2, RESULTS:1, GLOBAL:1, TARGET:1, MARK:1	LOCAL:11, P:5, TALENT:2, RESULTS:1, E:1, GLOBAL:1, TARGET:1, ABL:1, MARK:1, ARG:1	TALENT:2, GLOBAL:1, TARGET:1, MARK:1	TALENT:2, GLOBAL:1, TARGET:1, ABL:1, MARK:1
original-game/ERB/ミッション関係/キャラ/MISSION_11_NOEL.ERB	ミッション関係	utf-8-sig	141	8	1	0	17	12	5	4	MISSION_TITLE_11@6, MISSION_VISIBLE_11@15, MISSION_FEE_11@29, MISSION_INFO_11@41, MISSION_RECEIVE_11@96, MISSION_CALC_11@111, MISSION_REPORT_11@127, MISSION_CHARA_NO_11@139	P:5, LOCAL:2, TALENT:2, RESULTS:1, GLOBAL:1, TARGET:1	P:5, LOCAL:4, GLOBAL:2, TALENT:2, RESULTS:1, B:1, TARGET:1, ARG:1	TALENT:2, GLOBAL:1, TARGET:1	GLOBAL:2, TALENT:2, TARGET:1
original-game/ERB/ミッション関係/キャラ/MISSION_12_HIKARU.ERB	ミッション関係	utf-8-sig	176	8	1	0	42	23	15	7	MISSION_TITLE_12@6, MISSION_VISIBLE_12@15, MISSION_FEE_12@29, MISSION_INFO_12@47, MISSION_RECEIVE_12@102, MISSION_CALC_12@117, MISSION_REPORT_12@143, MISSION_CHARA_NO_12@174	P:7, LOCAL:7, PBAND:2, GLOBAL:2, TALENT:2, RESULTS:1, TARGET:1, ARG:1	LOCAL:14, P:7, ABL:4, GLOBAL:3, ARG:3, PBAND:2, TARGET:2, TALENT:2, RESULTS:1, D:1	PBAND:2, GLOBAL:2, TALENT:2, TARGET:1	ABL:4, GLOBAL:3, PBAND:2, TARGET:2, TALENT:2, MAXBASE:1, CALLNAME:1
original-game/ERB/ミッション関係/キャラ/MISSION_13_TOMOKO.ERB	ミッション関係	utf-8-sig	150	8	1	0	41	22	11	5	MISSION_TITLE_13@6, MISSION_VISIBLE_13@15, MISSION_FEE_13@29, MISSION_INFO_13@41, MISSION_RECEIVE_13@86, MISSION_CALC_13@101, MISSION_REPORT_13@135, MISSION_CHARA_NO_13@148	LOCAL:11, P:5, TALENT:3, RESULTS:1, GLOBAL:1, TARGET:1	LOCAL:21, P:6, TALENT:3, GLOBAL:2, RELATION:2, NO:2, RESULTS:1, C:1, TARGET:1, ABL:1	TALENT:3, GLOBAL:1, TARGET:1	TALENT:3, GLOBAL:2, RELATION:2, NO:2, TARGET:1, ABL:1
original-game/ERB/ミッション関係/キャラ/MISSION_14_YUUKI.ERB	ミッション関係	utf-8-sig	145	8	1	0	27	17	7	5	MISSION_TITLE_14@6, MISSION_VISIBLE_14@15, MISSION_FEE_14@29, MISSION_INFO_14@41, MISSION_RECEIVE_14@90, MISSION_CALC_14@105, MISSION_REPORT_14@130, MISSION_CHARA_NO_14@143	LOCAL:6, P:5, TALENT:3, RESULTS:1, GLOBAL:1, TARGET:1	LOCAL:11, P:6, TALENT:3, GLOBAL:2, RESULTS:1, B:1, TARGET:1, MAXBASE:1, ARG:1	TALENT:3, GLOBAL:1, TARGET:1	TALENT:3, GLOBAL:2, TARGET:1, MAXBASE:1
original-game/ERB/ミッション関係/キャラ/MISSION_15_MEIKO.ERB	ミッション関係	utf-8-sig	163	8	1	0	49	20	16	4	MISSION_TITLE_15@6, MISSION_VISIBLE_15@15, MISSION_FEE_15@29, MISSION_INFO_15@41, MISSION_RECEIVE_15@89, MISSION_CALC_15@100, MISSION_REPORT_15@130, MISSION_CHARA_NO_15@161	LOCAL:8, P:5, TALENT:3, ARG:2, RESULTS:1, GLOBAL:1	LOCAL:22, CALLNAME:8, P:5, ARG:4, TALENT:3, ABL:2, MASTER:2, RESULTS:1, E:1, GLOBAL:1	TALENT:3, GLOBAL:1	CALLNAME:8, TALENT:3, ABL:2, MASTER:2, GLOBAL:1
original-game/ERB/ミッション関係/キャラ/MISSION_16_ANN.ERB	ミッション関係	utf-8-sig	149	8	1	0	30	19	9	6	MISSION_TITLE_16@6, MISSION_VISIBLE_16@15, MISSION_FEE_16@29, MISSION_INFO_16@41, MISSION_RECEIVE_16@89, MISSION_CALC_16@104, MISSION_REPORT_16@130, MISSION_CHARA_NO_16@147	LOCAL:6, P:5, TALENT:2, RESULTS:1, GLOBAL:1, TARGET:1, ARG:1, MAXBASE:1, BASE:1	LOCAL:11, P:6, GLOBAL:2, ABL:2, TALENT:2, ARG:2, RESULTS:1, A:1, TARGET:1, MAXBASE:1	TALENT:2, GLOBAL:1, TARGET:1, MAXBASE:1, BASE:1	GLOBAL:2, ABL:2, TALENT:2, TARGET:1, MAXBASE:1, BASE:1
original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB	ミッション関係	utf-8-sig	233	9	4	0	118	29	64	8	MISSION_TITLE_17@6, MISSION_VISIBLE_17@15, MISSION_FEE_17@29, MISSION_INFO_17@41, MISSION_RECEIVE_17@90, MISSION_CALC_17@107, MISSION_REPORT_17@135, MISSION_CHARA_NO_17@160, ADD_ELFALIA@168	LOCAL:10, P:5, F:3, GLOBAL:2, TARGET:2, TALENT:2, ARG:2, RESULTS:1, CFLAG:1, FLAG:1	LOCAL:33, TALENT:15, MAXBASE:12, BASE:11, F:11, CFLAG:9, P:6, CALLNAME:6, RELATION:4, GLOBAL:3	GLOBAL:2, TARGET:2, TALENT:2, CFLAG:1, FLAG:1	TALENT:15, MAXBASE:12, BASE:11, CFLAG:9, CALLNAME:6, RELATION:4, GLOBAL:3, TARGET:2, FLAG:1, NO:1
original-game/ERB/ミッション関係/キャラ/MISSION_18_NICOLE.ERB	ミッション関係	utf-8-sig	158	8	2	0	38	24	12	9	MISSION_TITLE_18@6, MISSION_VISIBLE_18@15, MISSION_FEE_18@29, MISSION_INFO_18@41, MISSION_RECEIVE_18@85, MISSION_CALC_18@101, MISSION_REPORT_18@132, MISSION_CHARA_NO_18@156	LOCAL:6, P:5, TALENT:4, ARG:3, DAY:2, RESULTS:1, GLOBAL:1, TARGET:1, CFLAG:1	LOCAL:15, P:6, TALENT:5, ARG:4, DAY:2, RESULTS:1, GLOBAL:1, TARGET:1, CFLAG:1, CALLNAME:1	TALENT:4, DAY:2, GLOBAL:1, TARGET:1, CFLAG:1	TALENT:5, DAY:2, GLOBAL:1, TARGET:1, CFLAG:1, CALLNAME:1, MASTER:1
original-game/ERB/ミッション関係/キャラ/MISSION_19_NARU.ERB	ミッション関係	utf-8-sig	148	8	1	0	34	21	9	7	MISSION_TITLE_19@6, MISSION_VISIBLE_19@15, MISSION_FEE_19@29, MISSION_INFO_19@41, MISSION_RECEIVE_19@86, MISSION_CALC_19@101, MISSION_REPORT_19@132, MISSION_CHARA_NO_19@146	LOCAL:8, P:5, TALENT:4, RESULTS:1, GLOBAL:1, TARGET:1, ABL:1	LOCAL:15, P:6, TALENT:4, GLOBAL:2, ABL:2, ARG:2, RESULTS:1, B:1, TARGET:1	TALENT:4, GLOBAL:1, TARGET:1, ABL:1	TALENT:4, GLOBAL:2, ABL:2, TARGET:1
original-game/ERB/ミッション関係/キャラ/MISSION_1_AYESHA.ERB	ミッション関係	utf-8-sig	128	8	1	0	26	17	6	4	MISSION_TITLE_1@10, MISSION_VISIBLE_1@19, MISSION_FEE_1@33, MISSION_INFO_1@46, MISSION_RECEIVE_1@78, MISSION_CALC_1@91, MISSION_REPORT_1@114, MISSION_CHARA_NO_1@126	LOCAL:7, P:5, TALENT:2, RESULTS:1, GLOBAL:1, TARGET:1	LOCAL:11, P:6, ABL:2, TALENT:2, RESULTS:1, C:1, GLOBAL:1, TARGET:1, ARG:1	TALENT:2, GLOBAL:1, TARGET:1	ABL:2, TALENT:2, GLOBAL:1, TARGET:1
original-game/ERB/ミッション関係/キャラ/MISSION_20_NEWGENERATION.ERB	ミッション関係	utf-8-sig	287	8	6	0	150	74	52	27	MISSION_TITLE_20@6, MISSION_VISIBLE_20@15, MISSION_FEE_20@32, MISSION_INFO_20@44, MISSION_RECEIVE_20@127, MISSION_CALC_20@154, MISSION_REPORT_20@237, MISSION_CHARA_NO_20@285	LOCAL:41, TALENT:9, P:5, GLOBAL:3, TARGET:3, EXP:3, MAXBASE:3, BASE:3, CFLAG:3, RESULTS:1	LOCAL:89, ABL:18, TALENT:9, P:6, GLOBAL:6, EXP:6, TARGET:3, MAXBASE:3, BASE:3, CFLAG:3	TALENT:9, GLOBAL:3, TARGET:3, EXP:3, MAXBASE:3, BASE:3, CFLAG:3	ABL:18, TALENT:9, GLOBAL:6, EXP:6, TARGET:3, MAXBASE:3, BASE:3, CFLAG:3, TALENTNAME:1
original-game/ERB/ミッション関係/キャラ/MISSION_2_ASUKA.ERB	ミッション関係	utf-8-sig	126	8	1	0	22	15	5	3	MISSION_TITLE_2@6, MISSION_VISIBLE_2@15, MISSION_FEE_2@29, MISSION_INFO_2@41, MISSION_RECEIVE_2@75, MISSION_CALC_2@89, MISSION_REPORT_2@112, MISSION_CHARA_NO_2@124	LOCAL:6, P:5, RESULTS:1, GLOBAL:1, TARGET:1, TALENT:1	LOCAL:9, P:5, TALENT:2, RESULTS:1, E:1, GLOBAL:1, TARGET:1, ABL:1, ARG:1	GLOBAL:1, TARGET:1, TALENT:1	TALENT:2, GLOBAL:1, TARGET:1, ABL:1
original-game/ERB/ミッション関係/キャラ/MISSION_30_LIESELOTTE.ERB	ミッション関係	utf-8-sig	183	8	2	0	71	33	32	14	MISSION_TITLE_30@6, MISSION_VISIBLE_30@15, MISSION_FEE_30@30, MISSION_INFO_30@42, MISSION_RECEIVE_30@99, MISSION_CALC_30@116, MISSION_REPORT_30@151, MISSION_CHARA_NO_30@181	LOCAL:11, TALENT:7, P:5, ARG:2, BASE:2, RESULTS:1, GLOBAL:1, TARGET:1, CFLAG:1, FLAG:1	LOCAL:27, TALENT:7, P:6, MAXBASE:4, BASE:4, TARGET:4, TALENTNAME:4, ARG:3, CALLNAME:3, GLOBAL:2	TALENT:7, BASE:2, GLOBAL:1, TARGET:1, CFLAG:1, FLAG:1, MAXBASE:1	TALENT:7, MAXBASE:4, BASE:4, TARGET:4, TALENTNAME:4, CALLNAME:3, GLOBAL:2, CFLAG:1, RELATION:1, NO:1
original-game/ERB/ミッション関係/キャラ/MISSION_3_ANZU.ERB	ミッション関係	utf-8-sig	126	8	0	0	26	15	4	3	MISSION_TITLE_3@6, MISSION_VISIBLE_3@15, MISSION_FEE_3@29, MISSION_INFO_3@41, MISSION_RECEIVE_3@78, MISSION_CALC_3@89, MISSION_REPORT_3@112, MISSION_CHARA_NO_3@124	LOCAL:6, P:5, TALENT:2, RESULTS:1, GLOBAL:1	LOCAL:9, P:6, A:2, C:2, TALENT:2, RESULTS:1, B:1, GLOBAL:1, ABL:1, ARG:1	TALENT:2, GLOBAL:1	TALENT:2, GLOBAL:1, ABL:1
original-game/ERB/ミッション関係/キャラ/MISSION_4_MIYA.ERB	ミッション関係	utf-8-sig	147	8	1	0	45	30	12	10	MISSION_TITLE_4@6, MISSION_VISIBLE_4@15, MISSION_FEE_4@29, MISSION_INFO_4@49, MISSION_RECEIVE_4@85, MISSION_CALC_4@99, MISSION_REPORT_4@133, MISSION_CHARA_NO_4@145	LOCAL:11, P:8, TALENT:7, RESULTS:1, GLOBAL:1, TARGET:1, CFLAG:1	LOCAL:21, P:9, TALENT:7, CFLAG:2, RESULTS:1, C:1, GLOBAL:1, TARGET:1, ABL:1, ARG:1	TALENT:7, GLOBAL:1, TARGET:1, CFLAG:1	TALENT:7, CFLAG:2, GLOBAL:1, TARGET:1, ABL:1
original-game/ERB/ミッション関係/キャラ/MISSION_5_TOHKO.ERB	ミッション関係	utf-8-sig	161	8	2	0	47	26	12	6	MISSION_TITLE_5@6, MISSION_VISIBLE_5@15, MISSION_FEE_5@29, MISSION_INFO_5@41, MISSION_RECEIVE_5@84, MISSION_CALC_5@98, MISSION_REPORT_5@141, MISSION_CHARA_NO_5@159	LOCAL:13, P:5, TALENT:4, RESULTS:1, GLOBAL:1, TARGET:1, ARG:1	LOCAL:25, P:6, TALENT:4, ABL:3, ARG:2, RESULTS:1, S:1, GLOBAL:1, TARGET:1, CFLAG:1	TALENT:4, GLOBAL:1, TARGET:1	TALENT:4, ABL:3, GLOBAL:1, TARGET:1, CFLAG:1, EXP:1, MAXBASE:1
original-game/ERB/ミッション関係/キャラ/MISSION_6_HARUMI.ERB	ミッション関係	utf-8-sig	154	8	2	0	53	31	15	10	MISSION_TITLE_6@6, MISSION_VISIBLE_6@15, MISSION_FEE_6@29, MISSION_INFO_6@41, MISSION_RECEIVE_6@74, MISSION_CALC_6@87, MISSION_REPORT_6@132, MISSION_CHARA_NO_6@152	LOCAL:14, P:5, TALENT:4, ABL:3, RESULTS:1, GLOBAL:1, TARGET:1, ARG:1, ITEM:1	LOCAL:28, P:6, TALENT:5, ABL:5, ARG:2, RESULTS:1, S:1, GLOBAL:1, TARGET:1, CFLAG:1	TALENT:4, ABL:3, GLOBAL:1, TARGET:1, ITEM:1	TALENT:5, ABL:5, GLOBAL:1, TARGET:1, CFLAG:1, EXP:1, ITEM:1
original-game/ERB/ミッション関係/キャラ/MISSION_7_SHION.ERB	ミッション関係	utf-8-sig	136	8	1	0	30	21	6	6	MISSION_TITLE_7@6, MISSION_VISIBLE_7@15, MISSION_FEE_7@29, MISSION_INFO_7@41, MISSION_RECEIVE_7@76, MISSION_CALC_7@87, MISSION_REPORT_7@116, MISSION_CHARA_NO_7@134	LOCAL:8, P:5, TALENT:3, RESULTS:1, GLOBAL:1, CFLAG:1, MARK:1, ARG:1	LOCAL:15, P:5, TALENT:3, ARG:2, RESULTS:1, A:1, GLOBAL:1, CFLAG:1, MARK:1	TALENT:3, GLOBAL:1, CFLAG:1, MARK:1	TALENT:3, GLOBAL:1, CFLAG:1, MARK:1
original-game/ERB/ミッション関係/キャラ/MISSION_8_MICHIRU.ERB	ミッション関係	utf-8-sig	143	8	2	0	34	21	8	5	MISSION_TITLE_8@6, MISSION_VISIBLE_8@15, MISSION_FEE_8@29, MISSION_INFO_8@41, MISSION_RECEIVE_8@78, MISSION_CALC_8@91, MISSION_REPORT_8@123, MISSION_CHARA_NO_8@141	LOCAL:9, P:5, RESULTS:1, GLOBAL:1, TARGET:1, ABL:1, MARK:1, ARG:1, TALENT:1	LOCAL:17, P:5, EXP:2, ABL:2, ARG:2, RESULTS:1, A:1, GLOBAL:1, TARGET:1, MARK:1	GLOBAL:1, TARGET:1, ABL:1, MARK:1, TALENT:1	EXP:2, ABL:2, GLOBAL:1, TARGET:1, MARK:1, TALENT:1
original-game/ERB/ミッション関係/キャラ/MISSION_9_RIKKA.ERB	ミッション関係	utf-8-sig	119	8	0	0	15	10	3	2	MISSION_TITLE_9@6, MISSION_VISIBLE_9@15, MISSION_FEE_9@29, MISSION_INFO_9@41, MISSION_RECEIVE_9@78, MISSION_CALC_9@89, MISSION_REPORT_9@105, MISSION_CHARA_NO_9@117	P:5, LOCAL:2, RESULTS:1, GLOBAL:1, TALENT:1	P:5, LOCAL:4, RESULTS:1, C:1, GLOBAL:1, CFLAG:1, ARG:1, TALENT:1	GLOBAL:1, TALENT:1	GLOBAL:1, CFLAG:1, TALENT:1
original-game/ERB/娼館関係/WORK_NORMAL.ERB	娼館関係	utf-8-sig	728	6	14	0	480	230	271	73	WORK_1ST@9, WORK_2ND@106, WORK_3RD@215, WORK_4TH@342, WORK_5TH@462, WORK_6TH@613	T:67, D:57, CFLAG:40, TALENT:15, A:12, B:9, TFLAG:8, CSTR:8, F:6, E:5	ABL:80, T:67, D:57, CFLAG:46, TALENT:36, A:34, G:29, EXP:28, FLAG:22, CALLNAME:15	CFLAG:40, TALENT:15, TFLAG:8, CSTR:8, EXP:2	ABL:80, CFLAG:46, TALENT:36, EXP:28, FLAG:22, CALLNAME:15, TARGET:15, CSTR:10, TFLAG:8, DAY:6
original-game/ERB/娼館関係/WORK_RECEPTION.ERB	娼館関係	utf-8-sig	1779	10	23	2	1178	599	638	232	RECEPTION_MAIN@10, RECEPTION_MAIN2@402, RECEPTION_TALKING@550, RESEPTION_SERVICE@673, RECEPTION_TEMPTATION@832, RECEPTION_ABANDON@1041, RECEPTION_CARESS@1086, RECEPTION_IRRUMATIO@1215, RECEPTION_VAGINASEX@1370, RECEPTION_ANALSEX@1609	S:183, ABL:70, B:54, CFLAG:46, TALENT:46, F:43, D:42, CSTR:24, EXP:22, LOSEBASE:12	S:192, ABL:183, TALENT:140, FLAG:82, A:68, B:65, CFLAG:51, D:45, F:45, L:34	ABL:70, CFLAG:46, TALENT:46, CSTR:24, EXP:22, LOSEBASE:12, FLAG:4, MARK:3, TIME:2, TARGET:1	ABL:183, TALENT:140, FLAG:82, CFLAG:51, CALLNAME:31, TARGET:30, EXP:25, CSTR:24, MASTER:18, LOSEBASE:17
original-game/ERB/娼館関係/WORK_RESULT.ERB	娼館関係	utf-8-sig	1167	10	34	0	853	434	429	180	YUUKAKU_RESULT@4, WORKING_RESULT@11, WORKING_MAIN@32, WORK_PERSON_A@150, WORK_HAPPY@334, WORK_EXP@376, WORK_MONEY@664, WORK_MONEYD@751, WORK_DOWN@962, WORK_BASE@1089	B:99, ABL:60, CFLAG:54, TALENT:32, A:28, LOCAL:24, D:21, N:21, I:15, COUNT:13	B:124, ABL:87, TALENT:85, CFLAG:65, A:61, EXP:52, COUNT:43, D:31, I:29, J:26	ABL:60, CFLAG:54, TALENT:32, LOSEBASE:8, MARK:7, BASE:7, EXP:4, JUEL:2, MAXBASE:2, TARGET:1	ABL:87, TALENT:85, CFLAG:65, EXP:52, LOSEBASE:22, FLAG:21, JUEL:19, BASE:17, MASTER:13, TALENTNAME:12
original-game/ERB/娼館関係/WORK_S_CONCERT.ERB	娼館関係	utf-8-sig	1120	1	25	2	989	384	331	85	CONCERT@6	E:68, V:55, D:44, G:33, FLAG:22, Q:15, CFLAG:14, ABL:13, RESULT:10, TARGET:9	COUNT:129, E:94, V:76, TALENT:65, FLAG:62, G:58, D:54, CFLAG:43, L:39, LOSEBASE:39	FLAG:22, CFLAG:14, ABL:13, TARGET:9, LOSEBASE:7, TFLAG:5, TALENT:5, ASSI:3, MARK:3, TIME:2	TALENT:65, FLAG:62, CFLAG:43, LOSEBASE:39, ABL:33, CHARANUM:19, BASE:15, TARGET:14, EXP:12, MARK:6
original-game/ERB/娼館関係/WORK_S_KBPLAY.ERB	娼館関係	utf-8-sig	751	1	17	0	633	229	315	94	KB_PLAY@6	B:34, CFLAG:23, TARGET:20, Q:16, V:14, TFLAG:12, G:11, E:10, S:8, X:7	COUNT:91, TALENT:70, B:36, CFLAG:35, V:34, TARGET:33, ASSI:28, LOSEBASE:24, X:23, G:20	CFLAG:23, TARGET:20, TFLAG:12, FLAG:6, TALENT:6, ABL:6, LOSEBASE:6, ASSI:5, MARK:5, PLAYER:2	TALENT:70, CFLAG:35, TARGET:33, ASSI:28, LOSEBASE:24, ABL:20, FLAG:19, CHARANUM:14, BASE:14, TFLAG:13
original-game/ERB/娼館関係/WORK_S_LUNCHSTALL.ERB	娼館関係	utf-8-sig	1171	3	18	2	984	394	406	105	LUNCH_STALL@8, LUNCH_NAME@1073, LUNCH_NAME_PAWAPOKE@1105	V:61, D:42, ABL:39, E:36, G:32, Q:22, CFLAG:21, U:16, FLAG:13, T:13	COUNT:121, V:93, G:72, TALENT:68, FLAG:67, ABL:62, D:48, TARGET:45, E:44, CFLAG:42	ABL:39, CFLAG:21, FLAG:13, NO:11, TARGET:10, MARK:3, LOSEBASE:3, TFLAG:2, TALENT:1, BASE:1	TALENT:68, FLAG:67, ABL:62, TARGET:45, CFLAG:42, LOSEBASE:27, CHARANUM:20, EXP:15, CALLNAME:12, BASE:12
original-game/ERB/娼館関係/WORK_S_SEXORGY.ERB	娼館関係	utf-8-sig	1463	7	36	5	1377	544	716	328	SEX_ORGY@6, ONANY_CONTEST@849, FELLATIO_CONTEST@985, HUMAN_RACING@1121, HUMAN_RACING_ORDER@1390, HUMAN_RACING_RESULT@1410, HUMAN_RACING_ORDER_2@1449	CFLAG:126, TALENT:63, E:56, CSTR:48, B:33, TARGET:27, FLAG:19, G:16, T:13, Q:12	COUNT:285, CFLAG:159, TALENT:141, E:67, FLAG:54, TARGET:49, CSTR:48, MASTER:46, CALLNAME:46, Y:43	CFLAG:126, TALENT:63, CSTR:48, TARGET:27, FLAG:19, NO:12, ABL:9, MONEY:7, MARK:5, LOSEBASE:5	CFLAG:159, TALENT:141, FLAG:54, TARGET:49, CSTR:48, MASTER:46, CALLNAME:46, ABL:34, CHARANUM:26, LOSEBASE:24
original-game/ERB/娼館関係/WORK_S_STRIP.ERB	娼館関係	utf-8-sig	1672	1	22	1	1545	619	676	200	STRIPTEASE@6	V:71, L:65, E:62, CFLAG:58, D:49, TALENT:40, G:35, TFLAG:31, FLAG:29, U:21	TALENT:178, COUNT:140, L:113, E:103, FLAG:101, V:97, G:89, ASSI:79, CFLAG:72, D:59	CFLAG:58, TALENT:40, TFLAG:31, FLAG:29, ABL:13, TARGET:9, LOSEBASE:7, ASSI:3, MARK:3, TIME:2	TALENT:178, FLAG:101, ASSI:79, CFLAG:72, ABL:55, LOSEBASE:36, TFLAG:31, TARGET:28, CHARANUM:26, BASE:20
original-game/ERB/娼館関係/WORK_S_SUB.ERB	娼館関係	utf-8-sig	363	8	2	0	246	105	112	48	WORK_SUB_RELATION@7, WORK_SUB_RELATION_02@28, WORK_SP_SEX_01@51, WORK_SP_SEX_02@102, WORK_SP_MONEY_CM@261, WORK_SP_AFTER@301, WORK_SUB_PRINT_FULLNAME@332, WORK_SUB_PRINT_MEMBER@347	CFLAG:19, E:15, T:13, FLAG:12, V:7, Q:6, TALENT:5, F:4, ABL:4, CSTR:3	FLAG:27, U:25, CFLAG:24, TALENT:22, T:22, COUNT:19, E:18, V:17, ABL:10, CHARANUM:7	CFLAG:19, FLAG:12, TALENT:5, ABL:4, CSTR:3, BASE:3, RELATION:1, TFLAG:1	FLAG:27, CFLAG:24, TALENT:22, ABL:10, CHARANUM:7, RELATION:3, CSTR:3, BASE:3, EXP:3, CALLNAME:3
original-game/ERB/娼館関係/WORK_S_VAUCTION.ERB	娼館関係	utf-8-sig	472	1	12	0	268	76	148	32	V_AUCTION@6	G:15, CFLAG:12, ABL:8, T:7, M:4, N:4, U:4, C:3, A:2, TARGET:2	TALENT:72, M:41, U:28, G:19, CFLAG:14, LOSEBASE:13, BASE:11, ABL:10, T:9, TARGET:8	CFLAG:12, ABL:8, TARGET:2, TFLAG:2, CSTR:2, LOSEBASE:2, ASSI:1, MONEY:1, TALENT:1, BASE:1	TALENT:72, CFLAG:14, LOSEBASE:13, BASE:11, ABL:10, TARGET:8, CALLNAME:5, EXP:2, TFLAG:2, CSTR:2
original-game/ERB/実績関係/ACHIEVEMENT.ERB	実績関係	utf-8-sig	108	3	9	1	28	5	4	0	PRINT_ACHIEVEMENT@2, DIFFICULTY_CHECK@97, CHECK_ACHIEVEMENT@103	RESULT:3, LOCAL:2	LOCAL:16, RESULT:7, FLAG:2, CALLNAME:1, MASTER:1, RESULTS:1		FLAG:2, CALLNAME:1, MASTER:1
original-game/ERB/実績関係/ACHIEVEMENT_0_PLAYBOY.ERB	実績関係	utf-8-sig	30	3	0	0	11	5	10	4	ACHIEVEMENT_TITLE_0@6, ACHIEVEMENT_CALC_0@10, ACHIEVEMENT_MAIN_0@17	GLOBAL:2, TALENT:2, RESULTS:1	GLOBAL:3, MASTER:3, TALENT:2, RESULTS:1, FLAG:1, CALLNAME:1	GLOBAL:2, TALENT:2	GLOBAL:3, MASTER:3, TALENT:2, FLAG:1, CALLNAME:1
original-game/ERB/実績関係/ACHIEVEMENT_10_GOLDRUSH.ERB	実績関係	utf-8-sig	41	3	1	1	10	8	7	5	ACHIEVEMENT_TITLE_10@6, ACHIEVEMENT_CALC_10@10, ACHIEVEMENT_MAIN_10@17	GLOBAL:2, FLAG:2, RESULT:2, RESULTS:1, MONEY:1	GLOBAL:3, MONEY:2, FLAG:2, RESULT:2, RESULTS:1	GLOBAL:2, FLAG:2, MONEY:1	GLOBAL:3, MONEY:2, FLAG:2
original-game/ERB/実績関係/ACHIEVEMENT_11_YAOH.ERB	実績関係	utf-8-sig	27	3	0	0	12	5	11	4	ACHIEVEMENT_TITLE_11@6, ACHIEVEMENT_CALC_11@10, ACHIEVEMENT_MAIN_11@17	GLOBAL:2, FLAG:2, RESULTS:1	GLOBAL:3, MASTER:3, CALLNAME:2, FLAG:2, RESULTS:1, EXP:1	GLOBAL:2, FLAG:2	GLOBAL:3, MASTER:3, CALLNAME:2, FLAG:2, EXP:1
original-game/ERB/実績関係/ACHIEVEMENT_12_CHURCH.ERB	実績関係	utf-8-sig	62	3	0	0	63	31	32	26	ACHIEVEMENT_TITLE_12@6, ACHIEVEMENT_CALC_12@10, ACHIEVEMENT_MAIN_12@25	TALENT:12, NO:8, LOCAL:3, CFLAG:2, GLOBAL:2, FLAG:2, RESULTS:1, COUNT:1	LOCAL:22, TALENT:12, COUNT:8, NO:8, CFLAG:3, GLOBAL:3, CHARANUM:2, MASTER:2, FLAG:2, RESULTS:1	TALENT:12, NO:8, CFLAG:2, GLOBAL:2, FLAG:2	TALENT:12, NO:8, CFLAG:3, GLOBAL:3, CHARANUM:2, MASTER:2, FLAG:2
